Model,FPR,TPR,Threshold
CatBoost,0.08797782316895243,0.45609684947491247,0.6745456180359765
CatBoost,0.08812372337321273,0.45609684947491247,0.6745243609611774
CatBoost,0.08812372337321273,0.456242707117853,0.6744808116904973
CatBoost,0.088269623577473,0.456242707117853,0.6743878481193503
CatBoost,0.088269623577473,0.45682613768961494,0.6739726248856786
CatBoost,0.0884155237817333,0.45682613768961494,0.6738158255965258
CatBoost,0.0884155237817333,0.45697199533255545,0.6737669385507163
CatBoost,0.08856142398599358,0.45697199533255545,0.6737394474439934
CatBoost,0.08856142398599358,0.4572637106184364,0.6736534810602529
CatBoost,0.08870732419025387,0.4572637106184364,0.6736125669489305
CatBoost,0.08870732419025387,0.4574095682613769,0.6735998972944849
CatBoost,0.08885322439451415,0.4574095682613769,0.673576325616936
CatBoost,0.08885322439451415,0.45770128354725786,0.6734038058233607
CatBoost,0.0894368252115553,0.45770128354725786,0.6731716328218628
CatBoost,0.0894368252115553,0.4598891481913652,0.6720764531083095
CatBoost,0.08958272541581558,0.4598891481913652,0.6720429989362178
CatBoost,0.08958272541581558,0.46003500583430573,0.6720339521367177
CatBoost,0.08972862562007587,0.46003500583430573,0.6719401758572914
CatBoost,0.08972862562007587,0.4601808634772462,0.671864813977838
CatBoost,0.08987452582433615,0.4601808634772462,0.6718191519827922
CatBoost,0.08987452582433615,0.4606184364060677,0.6717171544754272
CatBoost,0.09002042602859645,0.4606184364060677,0.6716915401751206
CatBoost,0.09002042602859645,0.4617852975495916,0.6711660675024574
CatBoost,0.09016632623285672,0.4617852975495916,0.6711612275992659
CatBoost,0.09016632623285672,0.4619311551925321,0.6711474314296816
CatBoost,0.0904581266413773,0.4619311551925321,0.6709729086209119
CatBoost,0.0904581266413773,0.4622228704784131,0.6708645456829949
CatBoost,0.09060402684563758,0.4622228704784131,0.6707393190008986
CatBoost,0.09060402684563758,0.46251458576429405,0.6704815022334768
CatBoost,0.09089582725415815,0.46251458576429405,0.6703690622882698
CatBoost,0.09089582725415815,0.462806301050175,0.670326474513312
CatBoost,0.09104172745841844,0.462806301050175,0.670275806426863
CatBoost,0.09104172745841844,0.463098016336056,0.6701784601783813
CatBoost,0.09118762766267872,0.463098016336056,0.6700817140433047
CatBoost,0.09118762766267872,0.463681446907818,0.6699314260380242
CatBoost,0.09133352786693902,0.463681446907818,0.6697719842392216
CatBoost,0.09133352786693902,0.4644107351225204,0.6694569221431317
CatBoost,0.09162532827545959,0.4644107351225204,0.6692541917121058
CatBoost,0.09162532827545959,0.4645565927654609,0.6691460005194697
CatBoost,0.09206302888824044,0.4645565927654609,0.6689631502309812
CatBoost,0.09206302888824044,0.4647024504084014,0.6688403392406501
CatBoost,0.09220892909250072,0.4647024504084014,0.6686983712038221
CatBoost,0.09220892909250072,0.46543173862310383,0.6684026702248188
CatBoost,0.09235482929676102,0.46543173862310383,0.66835919167807
CatBoost,0.09235482929676102,0.46718203033838973,0.6678387829520273
CatBoost,0.0925007295010213,0.46718203033838973,0.6678213995642502
CatBoost,0.0925007295010213,0.4674737456242707,0.6676734815714859
CatBoost,0.09293843011380216,0.4674737456242707,0.6676011466299016
CatBoost,0.09293843011380216,0.4679113185530922,0.6674729082887706
CatBoost,0.09308433031806244,0.4679113185530922,0.6673679778026967
CatBoost,0.09308433031806244,0.4687864644107351,0.6667954502689722
CatBoost,0.09323023052232274,0.4687864644107351,0.6667879308420781
CatBoost,0.09323023052232274,0.4692240373395566,0.6665390534280687
CatBoost,0.09337613072658302,0.4692240373395566,0.6665304502582191
CatBoost,0.09337613072658302,0.4693698949824971,0.6664222098645773
CatBoost,0.09366793113510359,0.4693698949824971,0.6662859450645484
CatBoost,0.09366793113510359,0.46966161026837805,0.6661567414239021
CatBoost,0.09381383133936387,0.46966161026837805,0.6660833105016323
CatBoost,0.09381383133936387,0.470536756126021,0.66582791829117
CatBoost,0.09395973154362416,0.470536756126021,0.6657806237601965
CatBoost,0.09395973154362416,0.47155775962660446,0.6655278609370301
CatBoost,0.09410563174788444,0.47155775962660446,0.6655193889232159
CatBoost,0.09410563174788444,0.4717036172695449,0.6654715651854889
CatBoost,0.09425153195214474,0.4717036172695449,0.6654358501910438
CatBoost,0.09425153195214474,0.4722870478413069,0.6650630826120021
CatBoost,0.09439743215640502,0.4722870478413069,0.6650080233212952
CatBoost,0.09439743215640502,0.47272462077012833,0.6647306855975429
CatBoost,0.09454333236066531,0.47272462077012833,0.6646804622862532
CatBoost,0.09454333236066531,0.4733080513418903,0.6644248645235088
CatBoost,0.09483513276918587,0.4733080513418903,0.6643088635590023
CatBoost,0.09483513276918587,0.4740373395565928,0.6639790291860566
CatBoost,0.09498103297344616,0.4740373395565928,0.6638937378385726
CatBoost,0.09498103297344616,0.47447491248541424,0.6637743821501704
CatBoost,0.09527283338196674,0.47447491248541424,0.6636672049288401
CatBoost,0.09527283338196674,0.47462077012835474,0.6635249865672064
CatBoost,0.09556463379048731,0.47462077012835474,0.6634302219622731
CatBoost,0.09556463379048731,0.4749124854142357,0.6633779188640332
CatBoost,0.09585643419900788,0.4749124854142357,0.66330577624612
CatBoost,0.09585643419900788,0.47549591598599766,0.6631896146348665
CatBoost,0.09600233440326816,0.47549591598599766,0.6631614909240678
CatBoost,0.09600233440326816,0.4759334889148191,0.6631003891766999
CatBoost,0.09614823460752846,0.4759334889148191,0.6629671353015829
CatBoost,0.09614823460752846,0.4763710618436406,0.6629234126466185
CatBoost,0.09658593522030931,0.4763710618436406,0.662649183558591
CatBoost,0.09658593522030931,0.4765169194865811,0.6625908294146302
CatBoost,0.09673183542456959,0.4765169194865811,0.6625439523140719
CatBoost,0.09673183542456959,0.47695449241540255,0.6624425859267012
CatBoost,0.09687773562882988,0.47695449241540255,0.6624207884001203
CatBoost,0.09687773562882988,0.47710035005834306,0.6623676575382667
CatBoost,0.09702363583309016,0.47710035005834306,0.6623674606173944
CatBoost,0.09702363583309016,0.47724620770128356,0.6623556197432627
CatBoost,0.09716953603735046,0.47724620770128356,0.6621208133171036
CatBoost,0.09716953603735046,0.477392065344224,0.6621113261750505
CatBoost,0.09731543624161074,0.477392065344224,0.6620725781984989
CatBoost,0.09731543624161074,0.478267211201867,0.6615693129220419
CatBoost,0.09746133644587103,0.478267211201867,0.6615342145481875
CatBoost,0.09746133644587103,0.47841306884480744,0.6614480023684354
CatBoost,0.09760723665013131,0.47841306884480744,0.6614420259563389
CatBoost,0.09760723665013131,0.47885064177362896,0.6612618667827816
CatBoost,0.09775313685439159,0.47885064177362896,0.6612536722861082
CatBoost,0.09775313685439159,0.4789964994165694,0.6612453518187047
CatBoost,0.09804493726291216,0.4789964994165694,0.6611718616574856
CatBoost,0.09804493726291216,0.4795799299883314,0.6608866116206235
CatBoost,0.09819083746717246,0.4795799299883314,0.6608431194271441
CatBoost,0.09819083746717246,0.48045507584597436,0.6604189223082323
CatBoost,0.09848263787569303,0.48045507584597436,0.6603229849920886
CatBoost,0.09848263787569303,0.4807467911318553,0.6601477999418792
CatBoost,0.09862853807995331,0.4807467911318553,0.6601475336883663
CatBoost,0.09862853807995331,0.4813302217036173,0.6597896473666504
CatBoost,0.0987744382842136,0.4813302217036173,0.6596776424279861
CatBoost,0.0987744382842136,0.48162193698949823,0.6595710181873183
CatBoost,0.09892033848847388,0.48162193698949823,0.6595416283257333
CatBoost,0.09892033848847388,0.48176779463243874,0.6594903165207942
CatBoost,0.09935803910125474,0.48176779463243874,0.6594156444916065
CatBoost,0.09935803910125474,0.48191365227537925,0.6593306661143281
CatBoost,0.09950393930551503,0.48191365227537925,0.6593166327698129
CatBoost,0.09950393930551503,0.4822053675612602,0.6591834741141439
CatBoost,0.10008754012255618,0.4822053675612602,0.6587933990867576
CatBoost,0.10008754012255618,0.4823512252042007,0.6586356495007563
CatBoost,0.10023344032681646,0.4823512252042007,0.6585703072593065
CatBoost,0.10023344032681646,0.4824970828471412,0.6585596942441256
CatBoost,0.10037934053107675,0.4824970828471412,0.6585263326894594
CatBoost,0.10037934053107675,0.4839556592765461,0.6581598121578218
CatBoost,0.10052524073533703,0.4839556592765461,0.6580863461316914
CatBoost,0.10052524073533703,0.48439323220536756,0.6579402374915594
CatBoost,0.10067114093959731,0.48439323220536756,0.6579075119535681
CatBoost,0.10067114093959731,0.4846849474912485,0.6577157617598426
CatBoost,0.10110884155237818,0.4846849474912485,0.6576153387623351
CatBoost,0.10110884155237818,0.4852683780630105,0.6574311148957807
CatBoost,0.10125474175663846,0.4852683780630105,0.6573857692523818
CatBoost,0.10125474175663846,0.485414235705951,0.6572758189720542
CatBoost,0.10169244236941932,0.485414235705951,0.657112498380382
CatBoost,0.10169244236941932,0.48585180863477245,0.6569045775215561
CatBoost,0.1019842427779399,0.48585180863477245,0.6566058295073466
CatBoost,0.1019842427779399,0.48599766627771296,0.6565718127142781
CatBoost,0.10227604318646046,0.48599766627771296,0.6563500500904494
CatBoost,0.10227604318646046,0.4862893815635939,0.6562573287577198
CatBoost,0.10242194339072075,0.4862893815635939,0.6562369765158599
CatBoost,0.10242194339072075,0.4867269544924154,0.6562085021480508
CatBoost,0.10256784359498103,0.4867269544924154,0.6560309641274643
CatBoost,0.10256784359498103,0.4870186697782964,0.6559129105199661
CatBoost,0.1028596440035016,0.4870186697782964,0.655862222598411
CatBoost,0.1028596440035016,0.4871645274212369,0.6557727503879817
CatBoost,0.1030055442077619,0.4871645274212369,0.6556475882089798
CatBoost,0.1030055442077619,0.48731038506417734,0.6554703794264287
CatBoost,0.10344324482054275,0.48731038506417734,0.6552432727142521
CatBoost,0.10344324482054275,0.48745624270711785,0.6552363185218698
CatBoost,0.10358914502480303,0.48745624270711785,0.6552046179437013
CatBoost,0.10358914502480303,0.48774795799299886,0.6550755612662367
CatBoost,0.1038809454333236,0.48774795799299886,0.6548710573497515
CatBoost,0.1038809454333236,0.4880396732788798,0.654799432415526
CatBoost,0.1040268456375839,0.4880396732788798,0.6546791904430209
CatBoost,0.1040268456375839,0.4884772462077013,0.6544941809577735
CatBoost,0.10417274584184417,0.4884772462077013,0.6544651379900749
CatBoost,0.10417274584184417,0.4886231038506418,0.6542553564145868
CatBoost,0.10446454625036475,0.4886231038506418,0.6541457391298905
CatBoost,0.10446454625036475,0.48891481913652274,0.6540575822282286
CatBoost,0.10475634665888532,0.48891481913652274,0.6539090962106774
CatBoost,0.10475634665888532,0.48993582263710617,0.653374694014349
CatBoost,0.10490224686314562,0.48993582263710617,0.6533147245433918
CatBoost,0.10490224686314562,0.49037339556592763,0.6531903115778752
CatBoost,0.10533994747592647,0.49037339556592763,0.6530786642143461
CatBoost,0.10533994747592647,0.4909568261376896,0.6528183743442806
CatBoost,0.10548584768018675,0.4909568261376896,0.6527705053373216
CatBoost,0.10548584768018675,0.4912485414235706,0.6527312710886949
CatBoost,0.10563174788444704,0.4912485414235706,0.6526730434181888
CatBoost,0.10563174788444704,0.4913943990665111,0.6526009148142331
CatBoost,0.10577764808870732,0.4913943990665111,0.6523251746536096
CatBoost,0.10577764808870732,0.49154025670945156,0.6522202840570918
CatBoost,0.1060694484972279,0.49154025670945156,0.6517421556404562
CatBoost,0.1060694484972279,0.491977829638273,0.6516774409959968
CatBoost,0.10650714911000875,0.491977829638273,0.6516180582723441
CatBoost,0.10650714911000875,0.492561260210035,0.6514394764157727
CatBoost,0.10723665013131019,0.492561260210035,0.6511015301605129
CatBoost,0.10723665013131019,0.4927071178529755,0.6510836202337649
CatBoost,0.10738255033557047,0.4927071178529755,0.6508596193936195
CatBoost,0.10738255033557047,0.492852975495916,0.6508457603427278
CatBoost,0.1081120513568719,0.492852975495916,0.6505104141476644
CatBoost,0.1081120513568719,0.49329054842473746,0.6503508387222683
CatBoost,0.10840385176539247,0.49329054842473746,0.6502128178963816
CatBoost,0.10840385176539247,0.4937281213535589,0.6501056043716589
CatBoost,0.10869565217391304,0.4937281213535589,0.6500489026537905
CatBoost,0.10869565217391304,0.4941656942823804,0.6498944895774048
CatBoost,0.10898745258243361,0.4941656942823804,0.6496877414436207
CatBoost,0.10898745258243361,0.4944574095682614,0.6496086419272893
CatBoost,0.10913335278669391,0.4944574095682614,0.649464795059504
CatBoost,0.10913335278669391,0.49474912485414235,0.648808798272495
CatBoost,0.10927925299095419,0.49474912485414235,0.648714348180854
CatBoost,0.10927925299095419,0.4953325554259043,0.6484717625769395
CatBoost,0.10942515319521447,0.4953325554259043,0.6484688109188322
CatBoost,0.10942515319521447,0.4954784130688448,0.6484506560453969
CatBoost,0.10971695360373504,0.4954784130688448,0.648214820146689
CatBoost,0.10971695360373504,0.4959159859976663,0.6481333040257444
CatBoost,0.10986285380799533,0.4959159859976663,0.6481252004339663
CatBoost,0.10986285380799533,0.4960618436406068,0.6480639618673758
CatBoost,0.11015465421651591,0.4960618436406068,0.6479481269016669
CatBoost,0.11015465421651591,0.49620770128354724,0.6479411718302882
CatBoost,0.11030055442077619,0.49620770128354724,0.6479174483813456
CatBoost,0.11030055442077619,0.4966452742123687,0.647788202943387
CatBoost,0.11044645462503648,0.4966452742123687,0.6477417952372636
CatBoost,0.11044645462503648,0.4970828471411902,0.6475432170401743
CatBoost,0.11059235482929676,0.4970828471411902,0.6475074129569188
CatBoost,0.11059235482929676,0.4973745624270712,0.6471914287257731
CatBoost,0.11073825503355705,0.4973745624270712,0.6471349340814753
CatBoost,0.11073825503355705,0.4975204200700117,0.6470678220587855
CatBoost,0.11088415523781733,0.4975204200700117,0.6469765018841203
CatBoost,0.11088415523781733,0.49766627771295213,0.6467998132565199
CatBoost,0.11103005544207761,0.49766627771295213,0.646692477080865
CatBoost,0.11103005544207761,0.49883313885647607,0.6462914857424507
CatBoost,0.1111759556463379,0.49883313885647607,0.6462638443127106
CatBoost,0.1111759556463379,0.5,0.6454419928005085
CatBoost,0.11132185585059819,0.5,0.6453990254623656
CatBoost,0.11132185585059819,0.5001458576429405,0.6453178355388349
CatBoost,0.11161365625911876,0.5001458576429405,0.6452135759167196
CatBoost,0.11161365625911876,0.500291715285881,0.6451720950973878
CatBoost,0.11175955646337905,0.500291715285881,0.645134816907147
CatBoost,0.11175955646337905,0.5004375729288215,0.64513187206096
CatBoost,0.11190545666763933,0.5004375729288215,0.6451271387858906
CatBoost,0.11190545666763933,0.5005834305717619,0.6450940997321334
CatBoost,0.11205135687189963,0.5005834305717619,0.6449688696045367
CatBoost,0.11205135687189963,0.5008751458576429,0.6449148310838902
CatBoost,0.1121972570761599,0.5008751458576429,0.6448070697217316
CatBoost,0.1121972570761599,0.5017502917152858,0.6444762151080273
CatBoost,0.11234315728042019,0.5017502917152858,0.6444713948020014
CatBoost,0.11234315728042019,0.5018961493582264,0.6444415927863147
CatBoost,0.11278085789320105,0.5018961493582264,0.6441920681735994
CatBoost,0.11278085789320105,0.5020420070011669,0.6441845586887078
CatBoost,0.11292675809746133,0.5020420070011669,0.6441273339962852
CatBoost,0.11292675809746133,0.5021878646441074,0.6441177348377882
CatBoost,0.11351035891450248,0.5021878646441074,0.6438863946783993
CatBoost,0.11351035891450248,0.5023337222870479,0.6438231347870372
CatBoost,0.11365625911876277,0.5023337222870479,0.6438150660916642
CatBoost,0.11365625911876277,0.5029171528588098,0.6435544544183082
CatBoost,0.11380215932302305,0.5029171528588098,0.6434367057129432
CatBoost,0.11380215932302305,0.5030630105017503,0.6434332501483951
CatBoost,0.11394805952728333,0.5030630105017503,0.6434129749943448
CatBoost,0.11394805952728333,0.5036464410735122,0.6427500590095253
CatBoost,0.11409395973154363,0.5036464410735122,0.6427087119288786
CatBoost,0.11409395973154363,0.5039381563593932,0.6425699144337134
CatBoost,0.1143857601400642,0.5039381563593932,0.6424642709707532
CatBoost,0.1143857601400642,0.5040840140023337,0.6424319463508057
CatBoost,0.11467756054858477,0.5040840140023337,0.6422522898325825
CatBoost,0.11467756054858477,0.5046674445740957,0.6419451114236684
CatBoost,0.11482346075284505,0.5046674445740957,0.641807476271856
CatBoost,0.11482346075284505,0.5048133022170361,0.6417957412883326
CatBoost,0.11496936095710535,0.5048133022170361,0.6417650937000057
CatBoost,0.11496936095710535,0.5049591598599766,0.6416529076462291
CatBoost,0.11511526116136563,0.5049591598599766,0.6415875137402697
CatBoost,0.11511526116136563,0.5055425904317387,0.6413162718449645
CatBoost,0.1152611613656259,0.5055425904317387,0.6412055202275101
CatBoost,0.1152611613656259,0.5056884480746792,0.6410831963665808
CatBoost,0.1154070615698862,0.5056884480746792,0.6410574883562696
CatBoost,0.1154070615698862,0.5058343057176196,0.6410086112240766
CatBoost,0.11555296177414648,0.5058343057176196,0.6409486631992403
CatBoost,0.11555296177414648,0.5062718786464411,0.6408702886316218
CatBoost,0.11584476218266705,0.5062718786464411,0.6406910085973571
CatBoost,0.11584476218266705,0.5065635939323221,0.6406745817385856
CatBoost,0.11599066238692735,0.5065635939323221,0.6405995258754094
CatBoost,0.11599066238692735,0.506855309218203,0.6404243081020731
CatBoost,0.11613656259118763,0.506855309218203,0.640356553001352
CatBoost,0.11613656259118763,0.5072928821470245,0.6402594959696162
CatBoost,0.11628246279544792,0.5072928821470245,0.6402324656745878
CatBoost,0.11628246279544792,0.507438739789965,0.6402251211884739
CatBoost,0.1164283629997082,0.507438739789965,0.640094596570928
CatBoost,0.1164283629997082,0.5081680280046674,0.6399035094495534
CatBoost,0.11657426320396849,0.5081680280046674,0.639782303698123
CatBoost,0.11657426320396849,0.5083138856476079,0.639760796431149
CatBoost,0.11672016340822877,0.5083138856476079,0.639299728548762
CatBoost,0.11672016340822877,0.5084597432905484,0.639196960254043
CatBoost,0.11686606361248905,0.5084597432905484,0.6391270614921434
CatBoost,0.11686606361248905,0.5086056009334889,0.6389925143820862
CatBoost,0.11701196381674935,0.5086056009334889,0.6389865138879418
CatBoost,0.11701196381674935,0.5088973162193698,0.6388287945914422
CatBoost,0.11715786402100963,0.5088973162193698,0.6387651774725299
CatBoost,0.11715786402100963,0.5093348891481914,0.6385881196585677
CatBoost,0.11730376422526992,0.5093348891481914,0.6385135027586479
CatBoost,0.11730376422526992,0.5097724620770129,0.6382375131335201
CatBoost,0.11759556463379049,0.5097724620770129,0.6380111094192065
CatBoost,0.11759556463379049,0.5102100350058343,0.6377875221170657
CatBoost,0.11788736504231107,0.5102100350058343,0.6376541856885437
CatBoost,0.11788736504231107,0.5103558926487748,0.6375599244408782
CatBoost,0.11803326524657134,0.5103558926487748,0.6375157938012564
CatBoost,0.11803326524657134,0.5106476079346558,0.6373492372422628
CatBoost,0.1184709658593522,0.5106476079346558,0.636943026678684
CatBoost,0.1184709658593522,0.5109393232205367,0.6368831112425393
CatBoost,0.11861686606361249,0.5109393232205367,0.636867812454355
CatBoost,0.11861686606361249,0.5116686114352392,0.6365094593663589
CatBoost,0.11876276626787277,0.5116686114352392,0.6364921696563611
CatBoost,0.11876276626787277,0.5121061843640606,0.6363982213736068
CatBoost,0.11920046688065364,0.5121061843640606,0.6360715907357639
CatBoost,0.11920046688065364,0.5122520420070011,0.6359264796890963
CatBoost,0.11934636708491392,0.5122520420070011,0.6359057994136409
CatBoost,0.11934636708491392,0.5125437572928822,0.6357871272447934
CatBoost,0.11949226728917421,0.5125437572928822,0.635681629597361
CatBoost,0.11949226728917421,0.5128354725787632,0.6355099580579662
CatBoost,0.11978406769769477,0.5128354725787632,0.6354057649011097
CatBoost,0.11978406769769477,0.5132730455075846,0.6353229275397951
CatBoost,0.12022176831047564,0.5132730455075846,0.6350565852038565
CatBoost,0.12022176831047564,0.5135647607934656,0.6347502786785895
CatBoost,0.12036766851473592,0.5135647607934656,0.6347061882850954
CatBoost,0.12036766851473592,0.5137106184364061,0.6346641007430724
CatBoost,0.12051356871899621,0.5137106184364061,0.6344113646364001
CatBoost,0.12051356871899621,0.5138564760793466,0.6343643111042702
CatBoost,0.12080536912751678,0.5138564760793466,0.634316977300022
CatBoost,0.12080536912751678,0.5140023337222871,0.6342761294723387
CatBoost,0.12109716953603734,0.5140023337222871,0.6342175248959717
CatBoost,0.12109716953603734,0.5147316219369895,0.6339102494193747
CatBoost,0.12124306974029764,0.5147316219369895,0.6338426138068366
CatBoost,0.12124306974029764,0.51487747957993,0.6337486991424449
CatBoost,0.12153487014881821,0.51487747957993,0.6334978333561175
CatBoost,0.12153487014881821,0.5156067677946324,0.6331646633491474
CatBoost,0.12168077035307849,0.5156067677946324,0.6331420492155553
CatBoost,0.12168077035307849,0.5157526254375729,0.6331380926787882
CatBoost,0.12182667055733878,0.5157526254375729,0.6331160544697504
CatBoost,0.12182667055733878,0.5161901983663943,0.633007040824225
CatBoost,0.12197257076159906,0.5161901983663943,0.6329996034193011
CatBoost,0.12197257076159906,0.5166277712952159,0.6327695075303462
CatBoost,0.12211847096585936,0.5166277712952159,0.6327569221697393
CatBoost,0.12211847096585936,0.5177946324387398,0.6321554873145
CatBoost,0.12226437117011964,0.5177946324387398,0.6321236532929381
CatBoost,0.12226437117011964,0.5180863477246208,0.6319918788174795
CatBoost,0.12241027137437993,0.5180863477246208,0.6319448665453267
CatBoost,0.12241027137437993,0.5183780630105017,0.6317977486744571
CatBoost,0.12255617157864021,0.5183780630105017,0.6316801604064736
CatBoost,0.12255617157864021,0.5185239206534422,0.6316176547639425
CatBoost,0.12284797198716078,0.5185239206534422,0.6314620554098209
CatBoost,0.12284797198716078,0.5186697782963827,0.6313772507369457
CatBoost,0.12299387219142106,0.5186697782963827,0.6313530275713111
CatBoost,0.12299387219142106,0.5191073512252042,0.6311850008654593
CatBoost,0.12328567259994164,0.5191073512252042,0.6310148177353381
CatBoost,0.12328567259994164,0.5212952158693116,0.6300152968948302
CatBoost,0.12343157280420193,0.5212952158693116,0.6300131155055826
CatBoost,0.12343157280420193,0.521441073512252,0.6299540616373224
CatBoost,0.12401517362124306,0.521441073512252,0.6296642874023406
CatBoost,0.12401517362124306,0.521732788798133,0.6295248782382172
CatBoost,0.12430697402976364,0.521732788798133,0.6293647880312492
CatBoost,0.12430697402976364,0.5221703617269545,0.629185709890993
CatBoost,0.12459877443828421,0.5221703617269545,0.6291033934282978
CatBoost,0.12459877443828421,0.5224620770128354,0.6290638386261926
CatBoost,0.1247446746425445,0.5224620770128354,0.6289963736798788
CatBoost,0.1247446746425445,0.5227537922987164,0.6288280154809957
CatBoost,0.12489057484680478,0.5227537922987164,0.6286905043409697
CatBoost,0.12489057484680478,0.5228996499416569,0.6285333872561522
CatBoost,0.12503647505106508,0.5228996499416569,0.6284580023956601
CatBoost,0.12503647505106508,0.5230455075845974,0.628409206644144
CatBoost,0.12518237525532536,0.5230455075845974,0.6283674557151687
CatBoost,0.12518237525532536,0.523191365227538,0.6283593794893286
CatBoost,0.12532827545958564,0.523191365227538,0.6283279350370182
CatBoost,0.12532827545958564,0.5233372228704785,0.6283143496431564
CatBoost,0.12547417566384592,0.5233372228704785,0.6282169569578924
CatBoost,0.12547417566384592,0.5239206534422404,0.6281170069660184
CatBoost,0.12562007586810622,0.5239206534422404,0.6281006527022442
CatBoost,0.12562007586810622,0.5243582263710619,0.6278825289265288
CatBoost,0.1257659760723665,0.5243582263710619,0.6278491272355381
CatBoost,0.1257659760723665,0.5246499416569428,0.6278295192838887
CatBoost,0.12591187627662678,0.5246499416569428,0.6277977533623035
CatBoost,0.12591187627662678,0.5247957992998833,0.627732850802057
CatBoost,0.12634957688940765,0.5247957992998833,0.6275799763782834
CatBoost,0.12634957688940765,0.5249416569428238,0.6274268628274534
CatBoost,0.12649547709366793,0.5249416569428238,0.6273293899698352
CatBoost,0.12649547709366793,0.5255250875145857,0.6271639281214341
CatBoost,0.1266413772979282,0.5255250875145857,0.6270843833532295
CatBoost,0.1266413772979282,0.5259626604434072,0.626767731195666
CatBoost,0.12737087831922964,0.5259626604434072,0.6262650468940839
CatBoost,0.12737087831922964,0.5266919486581096,0.625692304489878
CatBoost,0.12751677852348994,0.5266919486581096,0.6256652737468954
CatBoost,0.12751677852348994,0.5268378063010501,0.6256558403105762
CatBoost,0.12766267872775022,0.5268378063010501,0.6255818733161059
CatBoost,0.12766267872775022,0.5269836639439907,0.6254596750770274
CatBoost,0.1278085789320105,0.5269836639439907,0.6252101923889142
CatBoost,0.1278085789320105,0.5275670945157527,0.624793880798476
CatBoost,0.1281003793405311,0.5275670945157527,0.6246240703204877
CatBoost,0.1281003793405311,0.5284422403733956,0.6242192850013356
CatBoost,0.12839217974905165,0.5284422403733956,0.6241620546289502
CatBoost,0.12839217974905165,0.528879813302217,0.6241189827104228
CatBoost,0.1286839801575722,0.528879813302217,0.624048470271063
CatBoost,0.1286839801575722,0.5290256709451575,0.6240458837409958
CatBoost,0.12941348117887366,0.5290256709451575,0.6238776181961128
CatBoost,0.12941348117887366,0.529171528588098,0.623804749852721
CatBoost,0.12970528158739422,0.529171528588098,0.6235797030255041
CatBoost,0.12970528158739422,0.5297549591598599,0.6233592690347715
CatBoost,0.1298511817916545,0.5297549591598599,0.6232846185351896
CatBoost,0.1298511817916545,0.5300466744457409,0.6232413193691722
CatBoost,0.12999708199591478,0.5300466744457409,0.6232316619139103
CatBoost,0.12999708199591478,0.5301925320886814,0.6231827900249165
CatBoost,0.1301429822001751,0.5301925320886814,0.623173147542525
CatBoost,0.1301429822001751,0.530338389731622,0.6231506368027477
CatBoost,0.13028888240443537,0.530338389731622,0.6231187901221259
CatBoost,0.13028888240443537,0.530630105017503,0.6229797948899776
CatBoost,0.13072658301721624,0.530630105017503,0.6229393616200283
CatBoost,0.13072658301721624,0.5312135355892649,0.6228051650000018
CatBoost,0.13087248322147652,0.5312135355892649,0.6227835847969978
CatBoost,0.13087248322147652,0.5325262543757293,0.6225076939873027
CatBoost,0.13116428362999707,0.5325262543757293,0.6224256890843312
CatBoost,0.13116428362999707,0.5329638273045507,0.6221974346544396
CatBoost,0.13145608403851766,0.5329638273045507,0.6221214242886637
CatBoost,0.13145608403851766,0.5332555425904317,0.6219104573506766
CatBoost,0.13160198424277794,0.5332555425904317,0.6218977179951334
CatBoost,0.13160198424277794,0.5336931155192532,0.6217375754425062
CatBoost,0.13174788444703822,0.5336931155192532,0.621652579729791
CatBoost,0.13174788444703822,0.5339848308051341,0.6215082821740839
CatBoost,0.1321855850598191,0.5339848308051341,0.6212071833772825
CatBoost,0.1321855850598191,0.5341306884480747,0.6211455084364725
CatBoost,0.13233148526407937,0.5341306884480747,0.6211162905020216
CatBoost,0.13233148526407937,0.5344224037339557,0.6209424018424918
CatBoost,0.13247738546833965,0.5344224037339557,0.6208464675600616
CatBoost,0.13247738546833965,0.5348599766627772,0.6207548219772125
CatBoost,0.13262328567259996,0.5348599766627772,0.6205835352628535
CatBoost,0.13262328567259996,0.5351516919486581,0.6204170322806107
CatBoost,0.13276918587686024,0.5351516919486581,0.6199937433520806
CatBoost,0.13276918587686024,0.5357351225204201,0.6198317891221733
CatBoost,0.13291508608112051,0.5357351225204201,0.6196731333410997
CatBoost,0.13291508608112051,0.5367561260210035,0.6193788967383114
CatBoost,0.13335278669390138,0.5367561260210035,0.6191277997643564
CatBoost,0.13335278669390138,0.5370478413068844,0.6189740423382092
CatBoost,0.13364458710242194,0.5370478413068844,0.6187448572918631
CatBoost,0.13364458710242194,0.5371936989498249,0.6187050720443474
CatBoost,0.1340822877152028,0.5371936989498249,0.6186105454573659
CatBoost,0.1340822877152028,0.537485414235706,0.6184850478790067
CatBoost,0.1342281879194631,0.537485414235706,0.6184795071913214
CatBoost,0.1342281879194631,0.5379229871645275,0.6184098981896664
CatBoost,0.13451998832798365,0.5379229871645275,0.6183615424862672
CatBoost,0.13451998832798365,0.5380688448074679,0.6183373530810422
CatBoost,0.13466588853224395,0.5380688448074679,0.618219937511244
CatBoost,0.13466588853224395,0.5382147024504084,0.6181705043509051
CatBoost,0.13481178873650423,0.5382147024504084,0.6181559324809371
