feature,importance,feature_group,rank
BlueChamp_17,5.679792524503866e-05,champion_composition,443
BlueChamp_516,5.608795872384435e-05,champion_composition,444
RedChamp_35,5.6078941944957696e-05,champion_composition,445
RedChamp_10,5.536121714329578e-05,champion_composition,446
BlueChamp_10,5.530338077879453e-05,champion_composition,447
PrimaryKeyStone_P6_8112,5.474933556452685e-05,setup_runes_spells,448
RedChamp_101,5.4691281368553214e-05,champion_composition,449
BlueChamp_112,5.4570579064298615e-05,champion_composition,450
BlueChamp_950,5.3436123014498607e-05,champion_composition,451
RedChamp_141,5.2951483900466926e-05,champion_composition,452
SummonerSpell2_P4_1,5.229289161269473e-05,setup_runes_spells,453
RedChamp_117,5.1874197181633704e-05,champion_composition,454
RedChamp_201,5.144477171749693e-05,champion_composition,455
Lane_P4_TOP,5.073126424331403e-05,lane_position,456
BlueChamp_235,5.071588660789739e-05,champion_composition,457
BlueChamp_56,5.004561678237903e-05,champion_composition,458
RedChamp_887,4.993221491438229e-05,champion_composition,459
SummonerSpell1_P8_6,4.975460462660108e-05,setup_runes_spells,460
BlueChamp_29,4.9661066285283914e-05,champion_composition,461
RedChamp_17,4.956245300141563e-05,champion_composition,462
RedChamp_360,4.9173444527334754e-05,champion_composition,463
RedChamp_55,4.906148683426373e-05,champion_composition,464
SummonerSpell2_P4_7,4.871261483024516e-05,setup_runes_spells,465
RedChamp_89,4.81691224670134e-05,champion_composition,466
BlueChamp_161,4.775584705917286e-05,champion_composition,467
RedChamp_121,4.7506762053549484e-05,champion_composition,468
PrimaryKeyStone_P10_8437,4.726545403564338e-05,setup_runes_spells,469
Lane_P7_MIDDLE,4.6581908778041684e-05,lane_position,470
SummonerSpell1_P9_6,4.621207437390339e-05,setup_runes_spells,471
BlueChamp_91,4.5860359433946804e-05,champion_composition,472
Lane_P1_BOTTOM,4.569795570913053e-05,lane_position,473
RedChamp_91,4.565822097892131e-05,champion_composition,474
RedChamp_136,4.564649265496617e-05,champion_composition,475
SummonerSpell2_P9_12,4.4945432051787777e-05,setup_runes_spells,476
BlueChamp_101,4.435484106020381e-05,champion_composition,477
RedChamp_233,4.434318823551561e-05,champion_composition,478
SummonerSpell2_P6_3,4.430821163052075e-05,setup_runes_spells,479
RedChamp_29,4.385600811553108e-05,champion_composition,480
RedChamp_13,4.358155108806794e-05,champion_composition,481
PrimaryKeyStone_P1_9923,4.327882689335021e-05,setup_runes_spells,482
PrimaryKeyStone_P3_9923,4.327287648017552e-05,setup_runes_spells,483
SummonerSpell2_P3_6,4.325074450676993e-05,setup_runes_spells,484
PrimaryKeyStone_P7_8230,4.302573179347127e-05,setup_runes_spells,485
RedChamp_106,4.298312169060175e-05,champion_composition,486
BlueChamp_875,4.2895150452522404e-05,champion_composition,487
PrimaryKeyStone_P3_8021,4.239790843035391e-05,setup_runes_spells,488
BlueChamp_106,4.2260899094551175e-05,champion_composition,489
BlueChamp_142,4.194392477953835e-05,champion_composition,490
PrimaryKeyStone_P5_8437,4.140780141344712e-05,setup_runes_spells,491
RedChamp_58,4.1229119461037994e-05,champion_composition,492
BlueChamp_15,4.0862286874207037e-05,champion_composition,493
PrimaryKeyStone_P8_8005,4.083432066567916e-05,setup_runes_spells,494
BlueChamp_26,4.0262304782170335e-05,champion_composition,495
PrimaryKeyStone_P2_8465,4.0160900677061086e-05,setup_runes_spells,496
RedChamp_59,4.011124005535341e-05,champion_composition,497
SummonerSpell2_P9_6,3.991552972965598e-05,setup_runes_spells,498
SummonerSpell1_P9_12,3.923049663205152e-05,setup_runes_spells,499
BlueChamp_16,3.907513107877114e-05,champion_composition,500
SummonerSpell2_P4_12,3.866096974095181e-05,setup_runes_spells,501
SummonerSpell1_P9_1,3.86087484695947e-05,setup_runes_spells,502
Lane_P5_TOP,3.837029790180821e-05,lane_position,503
RedChamp_131,3.832023946828163e-05,champion_composition,504
BlueChamp_223,3.789900526660574e-05,champion_composition,505
RedChamp_910,3.783583137558328e-05,champion_composition,506
RedChamp_16,3.7759466117152324e-05,champion_composition,507
BlueChamp_804,3.7564146895552974e-05,champion_composition,508
BlueChamp_89,3.707617254300672e-05,champion_composition,509
SummonerSpell1_P6_3,3.694293772230196e-05,setup_runes_spells,510
BlueChamp_19,3.6637422941262154e-05,champion_composition,511
BlueChamp_910,3.579427220940621e-05,champion_composition,512
BlueChamp_35,3.570641896439921e-05,champion_composition,513
BlueChamp_59,3.546437486174702e-05,champion_composition,514
SummonerSpell1_P3_2202,3.510004782343882e-05,setup_runes_spells,515
SummonerSpell2_P10_2202,3.4800290671547906e-05,setup_runes_spells,516
SummonerSpell1_P4_1,3.478910725518662e-05,setup_runes_spells,517
RedChamp_39,3.4470511073727704e-05,champion_composition,518
BlueChamp_3,3.431113673111485e-05,champion_composition,519
Lane_P4_MIDDLE,3.41817180517842e-05,lane_position,520
BlueChamp_14,3.406316639796485e-05,champion_composition,521
BlueChamp_4,3.401134323480566e-05,champion_composition,522
BlueChamp_83,3.3996763156715005e-05,champion_composition,523
RedChamp_105,3.390674072428953e-05,champion_composition,524
RedChamp_53,3.371545523125338e-05,champion_composition,525
RedChamp_31,3.362077348158017e-05,champion_composition,526
RedChamp_523,3.316346557979536e-05,champion_composition,527
BlueChamp_31,3.3008317534997475e-05,champion_composition,528
RedChamp_7,3.288118576109264e-05,champion_composition,529
PrimaryKeyStone_P10_8010,3.243003817953947e-05,setup_runes_spells,530
SummonerSpell2_P8_6,3.142559531799606e-05,setup_runes_spells,531
BlueChamp_523,3.139199756685954e-05,champion_composition,532
BlueChamp_39,3.1152928035887086e-05,champion_composition,533
BlueChamp_5,3.1093780442677615e-05,champion_composition,534
RedChamp_223,3.084808299395268e-05,champion_composition,535
PrimaryKeyStone_P2_8230,3.0690044247731245e-05,setup_runes_spells,536
BlueChamp_50,3.0112236597194997e-05,champion_composition,537
RedChamp_23,3.0102380030727215e-05,champion_composition,538
BlueChamp_62,3.004536837076854e-05,champion_composition,539
BlueChamp_40,2.995010579083492e-05,champion_composition,540
RedChamp_9,2.9902936889962908e-05,champion_composition,541
RedChamp_268,2.987124527853961e-05,champion_composition,542
RedChamp_19,2.9714682708741682e-05,champion_composition,543
RedChamp_134,2.9670271725151337e-05,champion_composition,544
RedChamp_112,2.946808664027326e-05,champion_composition,545
SummonerSpell1_P2_2202,2.9429539453808425e-05,setup_runes_spells,546
BlueChamp_58,2.9334687171033547e-05,champion_composition,547
SummonerSpell1_P7_6,2.9316931193222556e-05,setup_runes_spells,548
SummonerSpell2_P9_14,2.91804886509334e-05,setup_runes_spells,549
RedChamp_254,2.8729548215585455e-05,champion_composition,550
PrimaryKeyStone_P10_8005,2.872485584688899e-05,setup_runes_spells,551
RedChamp_897,2.863965952576906e-05,champion_composition,552
RedChamp_497,2.841785109846816e-05,champion_composition,553
PrimaryKeyStone_P7_8465,2.8074357515120694e-05,setup_runes_spells,554
RedChamp_38,2.794937481376116e-05,champion_composition,555
RedChamp_42,2.7875097867160695e-05,champion_composition,556
PrimaryKeyStone_P5_8010,2.7619877379785687e-05,setup_runes_spells,557
BlueChamp_53,2.7558239147851478e-05,champion_composition,558
SummonerSpell1_P1_3,2.751310352567985e-05,setup_runes_spells,559
SummonerSpell2_P9_1,2.7265090502984587e-05,setup_runes_spells,560
RedChamp_950,2.688941055388675e-05,champion_composition,561
RedChamp_420,2.6884907566859354e-05,champion_composition,562
SummonerSpell2_P5_2201,2.6878446361757834e-05,setup_runes_spells,563
SummonerSpell1_P4_12,2.671627472666946e-05,setup_runes_spells,564
Lane_P10_MIDDLE,2.6601964994984306e-05,lane_position,565
BlueChamp_1,2.6495992251793198e-05,champion_composition,566
RedChamp_4,2.6437954856022224e-05,champion_composition,567
RedChamp_14,2.6310135565332225e-05,champion_composition,568
BlueChamp_18,2.6260764866329624e-05,champion_composition,569
RedChamp_107,2.6182773356302846e-05,champion_composition,570
SummonerSpell2_P1_3,2.587673918227719e-05,setup_runes_spells,571
PrimaryKeyStone_P5_8005,2.5690599169100067e-05,setup_runes_spells,572
SummonerSpell1_P2_6,2.541201496114511e-05,setup_runes_spells,573
BlueChamp_77,2.5314398878832394e-05,champion_composition,574
PrimaryKeyStone_P9_8112,2.518130872150471e-05,setup_runes_spells,575
RedChamp_127,2.4929726598497557e-05,champion_composition,576
RedChamp_12,2.484961058883415e-05,champion_composition,577
RedChamp_8,2.4758691820310128e-05,champion_composition,578
BlueChamp_201,2.47111355437757e-05,champion_composition,579
RedChamp_432,2.4668314560337103e-05,champion_composition,580
RedChamp_164,2.455205915596815e-05,champion_composition,581
RedChamp_61,2.4205566863516176e-05,champion_composition,582
RedChamp_161,2.3877904889957655e-05,champion_composition,583
BlueChamp_119,2.381525726794148e-05,champion_composition,584
PrimaryKeyStone_P2_8439,2.37821647925951e-05,setup_runes_spells,585
SummonerSpell2_P7_12,2.377826075900317e-05,setup_runes_spells,586
RedChamp_3,2.3607363394398533e-05,champion_composition,587
BlueChamp_254,2.3592907226148522e-05,champion_composition,588
Lane_P2_BOTTOM,2.3511126481447934e-05,lane_position,589
BlueChamp_518,2.3490695699795516e-05,champion_composition,590
BlueChamp_114,2.346265441669031e-05,champion_composition,591
BlueChamp_143,2.3262752344691417e-05,champion_composition,592
SummonerSpell2_P8_21,2.3173704573326013e-05,setup_runes_spells,593
SummonerSpell1_P4_7,2.3170090480690072e-05,setup_runes_spells,594
RedChamp_516,2.3079722213238466e-05,champion_composition,595
PrimaryKeyStone_P6_8369,2.3022836266539043e-05,setup_runes_spells,596
BlueChamp_12,2.294887578772605e-05,champion_composition,597
RedChamp_875,2.2905997937433683e-05,champion_composition,598
RedChamp_350,2.2746356948126898e-05,champion_composition,599
RedChamp_114,2.2725251555453822e-05,champion_composition,600
SummonerSpell2_P3_21,2.2715909009622425e-05,setup_runes_spells,601
PrimaryKeyStone_P7_8439,2.2310094767783093e-05,setup_runes_spells,602
BlueChamp_164,2.2202174046043594e-05,champion_composition,603
BlueChamp_887,2.2163879402414663e-05,champion_composition,604
BlueChamp_107,2.2044030486790885e-05,champion_composition,605
RedChamp_150,2.1995435673071027e-05,champion_composition,606
PrimaryKeyStone_P5_8360,2.1769636626636168e-05,setup_runes_spells,607
RedChamp_40,2.1671739591246945e-05,champion_composition,608
QueueType_URF,2.1616287297361087e-05,queue_type,609
BlueChamp_105,2.1317904352312718e-05,champion_composition,610
SummonerSpell2_P10_32,2.12831139614147e-05,setup_runes_spells,611
SummonerSpell1_P6_21,2.1181669285379037e-05,setup_runes_spells,612
SummonerSpell2_P6_21,2.1020490668573187e-05,setup_runes_spells,613
RedChamp_77,2.0956747670323345e-05,champion_composition,614
BlueChamp_27,2.0851951185928373e-05,champion_composition,615
BlueChamp_432,2.0802892802051393e-05,champion_composition,616
PrimaryKeyStone_P1_8369,2.0744348739896793e-05,setup_runes_spells,617
RedChamp_15,2.0693309268611886e-05,champion_composition,618
RedChamp_498,2.0311910150861937e-05,champion_composition,619
SummonerSpell1_P9_3,2.017897946579911e-05,setup_runes_spells,620
SummonerSpell1_P4_6,2.010129533194294e-05,setup_runes_spells,621
SummonerSpell1_P7_14,2.0081458493116476e-05,setup_runes_spells,622
BlueChamp_360,2.006727154885462e-05,champion_composition,623
SummonerSpell2_P7_6,1.9861690347208135e-05,setup_runes_spells,624
RedChamp_18,1.9836879345395874e-05,champion_composition,625
PrimaryKeyStone_P8_8437,1.980675383117771e-05,setup_runes_spells,626
SummonerSpell1_P8_21,1.9792565497533013e-05,setup_runes_spells,627
RedChamp_143,1.978064032126853e-05,champion_composition,628
PrimaryKeyStone_P8_8021,1.9703215312965188e-05,setup_runes_spells,629
RedChamp_245,1.9694724645829383e-05,champion_composition,630
PrimaryKeyStone_P3_8005,1.9502136942821284e-05,setup_runes_spells,631
SummonerSpell2_P6_2202,1.9453200438586977e-05,setup_runes_spells,632
RedChamp_79,1.942875729126054e-05,champion_composition,633
BlueChamp_350,1.8845070035152374e-05,champion_composition,634
BlueChamp_8,1.8831545352902106e-05,champion_composition,635
RedChamp_126,1.879178111518236e-05,champion_composition,636
RedChamp_76,1.8692268631118035e-05,champion_composition,637
BlueChamp_893,1.868046356964377e-05,champion_composition,638
BlueChamp_9,1.8592886592171973e-05,champion_composition,639
SummonerSpell2_P4_6,1.8035493507223618e-05,setup_runes_spells,640
BlueChamp_48,1.7931822861229765e-05,champion_composition,641
BlueChamp_61,1.7721413678175914e-05,champion_composition,642
BlueChamp_33,1.761806840215768e-05,champion_composition,643
RedChamp_78,1.755409502686421e-05,champion_composition,644
BlueChamp_23,1.7391832085334035e-05,champion_composition,645
RedChamp_893,1.7195856240921712e-05,champion_composition,646
BlueChamp_20,1.713449309877005e-05,champion_composition,647
RedChamp_711,1.7067255772595175e-05,champion_composition,648
BlueChamp_32,1.6768422107625972e-05,champion_composition,649
PrimaryKeyStone_P3_8437,1.640597845947939e-05,setup_runes_spells,650
RedChamp_526,1.625522476854648e-05,champion_composition,651
BlueChamp_41,1.612919253082626e-05,champion_composition,652
PrimaryKeyStone_P5_8369,1.5924587334341598e-05,setup_runes_spells,653
RedChamp_34,1.5726557409790347e-05,champion_composition,654
RedChamp_27,1.570807704124011e-05,champion_composition,655
SummonerSpell2_P9_2202,1.569398605290508e-05,setup_runes_spells,656
BlueChamp_420,1.5283541976921224e-05,champion_composition,657
RedChamp_68,1.5081189630846185e-05,champion_composition,658
BlueChamp_42,1.5073617187297933e-05,champion_composition,659
BlueChamp_134,1.4960050524652073e-05,champion_composition,660
SummonerSpell2_P7_2202,1.4927488635787682e-05,setup_runes_spells,661
Lane_P2_MIDDLE,1.4600410477290854e-05,lane_position,662
PrimaryKeyStone_P5_8008,1.4555144641888672e-05,setup_runes_spells,663
SummonerSpell2_P2_14,1.4304476620847318e-05,setup_runes_spells,664
RedChamp_48,1.4229896569498392e-05,champion_composition,665
BlueChamp_57,1.4226429044755023e-05,champion_composition,666
SummonerSpell2_P2_6,1.422272133809482e-05,setup_runes_spells,667
RedChamp_83,1.404330115294233e-05,champion_composition,668
RedChamp_133,1.3746351199204013e-05,champion_composition,669
BlueChamp_897,1.37036468766771e-05,champion_composition,670
BlueChamp_127,1.361948677566086e-05,champion_composition,671
PrimaryKeyStone_P3_8360,1.3483603323881578e-05,setup_runes_spells,672
BlueChamp_498,1.345200854944348e-05,champion_composition,673
SummonerSpell1_P9_7,1.3228512941240988e-05,setup_runes_spells,674
PrimaryKeyStone_P5_8021,1.3156511199964023e-05,setup_runes_spells,675
RedChamp_518,1.3039321997213654e-05,champion_composition,676
RedChamp_57,1.2967471724377696e-05,champion_composition,677
BlueChamp_78,1.2649959204787618e-05,champion_composition,678
PrimaryKeyStone_P4_8112,1.2548108335194601e-05,setup_runes_spells,679
BlueChamp_74,1.2452046950551144e-05,champion_composition,680
BlueChamp_497,1.2372543470319159e-05,champion_composition,681
BlueChamp_526,1.1859340491668737e-05,champion_composition,682
RedChamp_28,1.1718762143635971e-05,champion_composition,683
BlueChamp_154,1.1715835151513486e-05,champion_composition,684
RedChamp_876,1.1351930548261031e-05,champion_composition,685
PrimaryKeyStone_P10_8021,1.1287159724902806e-05,setup_runes_spells,686
BlueChamp_13,1.1218130400836215e-05,champion_composition,687
PrimaryKeyStone_P8_9923,1.0892168462444347e-05,setup_runes_spells,688
BlueChamp_150,1.0841300059432367e-05,champion_composition,689
BlueChamp_113,1.0826255248755e-05,champion_composition,690
RedChamp_246,1.0806099391366324e-05,champion_composition,691
SummonerSpell2_P9_3,1.070193271483902e-05,setup_runes_spells,692
SummonerSpell1_P10_32,1.0621421627214562e-05,setup_runes_spells,693
SummonerSpell2_P5_32,1.0553956838457156e-05,setup_runes_spells,694
PrimaryKeyStone_P2_8229,1.0383061830659372e-05,setup_runes_spells,695
Lane_P1_MIDDLE,1.037076650835405e-05,lane_position,696
BlueChamp_246,1.036573341760167e-05,champion_composition,697
SummonerSpell2_P7_14,1.0331556702267868e-05,setup_runes_spells,698
PrimaryKeyStone_P1_8128,1.0329179002650676e-05,setup_runes_spells,699
SummonerSpell2_P9_32,1.0090338753887973e-05,setup_runes_spells,700
SummonerSpell2_P8_3,9.91955965828828e-06,setup_runes_spells,701
SummonerSpell1_P4_14,9.812068945462183e-06,setup_runes_spells,702
BlueChamp_38,9.729974903602453e-06,champion_composition,703
RedChamp_96,9.591301745524909e-06,champion_composition,704
RedChamp_62,9.56662128603425e-06,champion_composition,705
BlueChamp_895,9.425685224141978e-06,champion_composition,706
SummonerSpell1_P3_3,9.399815851502937e-06,setup_runes_spells,707
BlueChamp_203,9.37064019015816e-06,champion_composition,708
RedChamp_115,9.271579664615043e-06,champion_composition,709
SummonerSpell1_P3_32,9.195495343449502e-06,setup_runes_spells,710
SummonerSpell1_P3_21,9.17892819280991e-06,setup_runes_spells,711
SummonerSpell2_P3_3,9.00738581915174e-06,setup_runes_spells,712
SummonerSpell1_P10_2201,9.004743424445472e-06,setup_runes_spells,713
BlueChamp_268,8.978261453183696e-06,champion_composition,714
PrimaryKeyStone_P1_8214,8.65757928115808e-06,setup_runes_spells,715
RedChamp_6,8.53200169343461e-06,champion_composition,716
PrimaryKeyStone_P6_8128,8.501095529498073e-06,setup_runes_spells,717
BlueChamp_876,8.386357291123761e-06,champion_composition,718
SummonerSpell1_P6_32,8.266151121028277e-06,setup_runes_spells,719
SummonerSpell1_P2_32,8.143210790283215e-06,setup_runes_spells,720
RedChamp_120,8.082443962472684e-06,champion_composition,721
PrimaryKeyStone_P6_8214,7.905157452153391e-06,setup_runes_spells,722
PrimaryKeyStone_P10_8369,7.742829820285489e-06,setup_runes_spells,723
BlueChamp_30,7.70664877542139e-06,champion_composition,724
SummonerSpell2_P5_12,7.669009025514833e-06,setup_runes_spells,725
BlueChamp_120,7.56810368067963e-06,champion_composition,726
PrimaryKeyStone_P7_8229,7.531210332131806e-06,setup_runes_spells,727
PrimaryKeyStone_P2_8437,7.502276981940331e-06,setup_runes_spells,728
Lane_P3_BOTTOM,7.492735413380592e-06,lane_position,729
BlueChamp_79,7.483152017033625e-06,champion_composition,730
BlueChamp_711,7.4567187517372685e-06,champion_composition,731
BlueChamp_166,7.333048960284791e-06,champion_composition,732
SummonerSpell2_P1_21,7.214475356908698e-06,setup_runes_spells,733
SummonerSpell1_P4_3,7.214435313760263e-06,setup_runes_spells,734
SummonerSpell2_P1_32,7.150922984922446e-06,setup_runes_spells,735
RedChamp_200,7.0160174143320565e-06,champion_composition,736
SummonerSpell1_P8_32,6.880453413297697e-06,setup_runes_spells,737
RedChamp_119,6.588527867641117e-06,champion_composition,738
SummonerSpell1_P5_6,6.496896115694588e-06,setup_runes_spells,739
PrimaryKeyStone_P4_8214,6.180284717308453e-06,setup_runes_spells,740
PrimaryKeyStone_P8_8439,6.107230690825551e-06,setup_runes_spells,741
BlueChamp_126,6.105229803787582e-06,champion_composition,742
SummonerSpell2_P5_6,6.090545463476324e-06,setup_runes_spells,743
SummonerSpell1_P1_32,5.772101580776698e-06,setup_runes_spells,744
SummonerSpell2_P8_32,5.770924099839841e-06,setup_runes_spells,745
BlueChamp_44,5.6662605246920266e-06,champion_composition,746
BlueChamp_28,5.650669884430693e-06,champion_composition,747
RedChamp_20,5.350657870593486e-06,champion_composition,748
PrimaryKeyStone_P7_8437,5.304832221307815e-06,setup_runes_spells,749
RedChamp_421,5.265831223472117e-06,champion_composition,750
RedChamp_32,5.235625434180952e-06,champion_composition,751
SummonerSpell1_P9_32,5.22899447694686e-06,setup_runes_spells,752
RedChamp_163,5.123154829339273e-06,champion_composition,753
SummonerSpell1_P9_14,5.009972301897156e-06,setup_runes_spells,754
PrimaryKeyStone_P10_8008,5.00975494138796e-06,setup_runes_spells,755
SummonerSpell1_P2_14,4.972739238182097e-06,setup_runes_spells,756
BlueChamp_427,4.900778106264351e-06,champion_composition,757
RedChamp_85,4.451077612347866e-06,champion_composition,758
SummonerSpell2_P2_32,4.423729113945472e-06,setup_runes_spells,759
RedChamp_26,4.380159005273235e-06,champion_composition,760
BlueChamp_221,4.379963520339511e-06,champion_composition,761
PrimaryKeyStone_P10_8360,4.05103518596419e-06,setup_runes_spells,762
PrimaryKeyStone_P1_8439,4.0227662376945646e-06,setup_runes_spells,763
PrimaryKeyStone_P10_8230,3.972146190940494e-06,setup_runes_spells,764
RedChamp_166,3.870158740648874e-06,champion_composition,765
Lane_P8_SUPPORT,3.854693617410635e-06,lane_position,766
BlueChamp_68,3.820608085252999e-06,champion_composition,767
RedChamp_203,3.811152593285469e-06,champion_composition,768
SummonerSpell1_P10_6,3.681016651305036e-06,setup_runes_spells,769
BlueChamp_421,3.6348432912242015e-06,champion_composition,770
BlueChamp_115,3.5723658648213472e-06,champion_composition,771
RedChamp_74,3.4540126643662643e-06,champion_composition,772
SummonerSpell1_P9_2201,3.288729269283135e-06,setup_runes_spells,773
PrimaryKeyStone_P9_8437,3.1831941331541334e-06,setup_runes_spells,774
RedChamp_72,3.1761297647545314e-06,champion_composition,775
BlueChamp_6,3.1168154063931712e-06,champion_composition,776
RedChamp_2,3.100448331467684e-06,champion_composition,777
BlueChamp_76,3.022011154557987e-06,champion_composition,778
RedChamp_429,3.0187393301651025e-06,champion_composition,779
SummonerSpell2_P3_32,2.9896743221436794e-06,setup_runes_spells,780
SummonerSpell2_P6_32,2.7197033588945435e-06,setup_runes_spells,781
BlueChamp_133,2.716755577784344e-06,champion_composition,782
RedChamp_221,2.6761194458153258e-06,champion_composition,783
RedChamp_895,2.6333288062369858e-06,champion_composition,784
SummonerSpell2_P4_3,2.598656874646627e-06,setup_runes_spells,785
BlueChamp_96,2.5396912427312323e-06,champion_composition,786
SummonerSpell1_P4_32,2.503435045112683e-06,setup_runes_spells,787
RedChamp_60,2.357461108798109e-06,champion_composition,788
RedChamp_888,2.29982973640397e-06,champion_composition,789
BlueChamp_60,2.299058129852908e-06,champion_composition,790
RedChamp_30,2.2990025114679694e-06,champion_composition,791
PrimaryKeyStone_P9_9923,2.2428313328172196e-06,setup_runes_spells,792
BlueChamp_34,2.2379076466280446e-06,champion_composition,793
RedChamp_1,2.2103746061105734e-06,champion_composition,794
SummonerSpell2_P7_32,2.180413454513039e-06,setup_runes_spells,795
BlueChamp_69,2.1522072910276914e-06,champion_composition,796
BlueChamp_163,2.1312488597381226e-06,champion_composition,797
SummonerSpell2_P10_6,2.1019869670607223e-06,setup_runes_spells,798
PrimaryKeyStone_P2_8214,2.0754669977007134e-06,setup_runes_spells,799
SummonerSpell2_P8_7,2.075125716186539e-06,setup_runes_spells,800
PrimaryKeyStone_P7_8214,2.0602932015960408e-06,setup_runes_spells,801
RedChamp_154,2.0347492100609095e-06,champion_composition,802
SummonerSpell1_P5_12,1.8223797003190305e-06,setup_runes_spells,803
SummonerSpell1_P7_3,1.534365469160033e-06,setup_runes_spells,804
SummonerSpell2_P3_7,1.4395478842829946e-06,setup_runes_spells,805
SummonerSpell1_P7_32,1.2326551028426155e-06,setup_runes_spells,806
SummonerSpell2_P4_14,1.200562061999677e-06,setup_runes_spells,807
BlueChamp_200,1.1457320332585176e-06,champion_composition,808
SummonerSpell1_P5_32,5.704913980235871e-07,setup_runes_spells,809
SummonerSpell2_P1_7,4.2189333107054163e-07,setup_runes_spells,810
SummonerSpell1_P8_1,0.0,setup_runes_spells,811
PrimaryKeyStone_P4_8465,0.0,setup_runes_spells,812
SummonerSpell1_P5_13,0.0,setup_runes_spells,813
PrimaryKeyStone_P5_8230,0.0,setup_runes_spells,814
PrimaryKeyStone_P4_9923,0.0,setup_runes_spells,815
PrimaryKeyStone_P8_8351,0.0,setup_runes_spells,816
PrimaryKeyStone_P8_8360,0.0,setup_runes_spells,817
PrimaryKeyStone_P8_8465,0.0,setup_runes_spells,818
PrimaryKeyStone_P9_8214,0.0,setup_runes_spells,819
PrimaryKeyStone_P9_8230,0.0,setup_runes_spells,820
SummonerSpell1_P5_21,0.0,setup_runes_spells,821
SummonerSpell1_P6_11,0.0,setup_runes_spells,822
SummonerSpell1_P6_13,0.0,setup_runes_spells,823
BlueChamp_2,0.0,champion_composition,824
BlueChamp_429,0.0,champion_composition,825
SummonerSpell2_P9_11,0.0,setup_runes_spells,826
RedChamp_427,0.0,champion_composition,827
RedChamp_44,0.0,champion_composition,828
TurretDmgDealt_P8,0.0,player_level_stats,829
SummonerSpell2_P8_2202,0.0,setup_runes_spells,830
Lane_P1_SUPPORT,0.0,lane_position,831
SummonerSpell1_P7_12,0.0,setup_runes_spells,832
SummonerSpell1_P7_13,0.0,setup_runes_spells,833
SummonerSpell1_P7_21,0.0,setup_runes_spells,834
SummonerSpell1_P7_2202,0.0,setup_runes_spells,835
SummonerSpell1_P4_11,0.0,setup_runes_spells,836
SummonerSpell1_P3_7,0.0,setup_runes_spells,837
SummonerSpell1_P8_11,0.0,setup_runes_spells,838
SummonerSpell1_P4_13,0.0,setup_runes_spells,839
SummonerSpell1_P9_11,0.0,setup_runes_spells,840
SummonerSpell1_P8_7,0.0,setup_runes_spells,841
SummonerSpell1_P8_13,0.0,setup_runes_spells,842
SummonerSpell1_P8_3,0.0,setup_runes_spells,843
SummonerSpell1_P9_13,0.0,setup_runes_spells,844
PrimaryKeyStone_P4_8439,0.0,setup_runes_spells,845
PrimaryKeyStone_P4_8437,0.0,setup_runes_spells,846
SummonerSpell1_P7_7,0.0,setup_runes_spells,847
SummonerSpell1_P6_1,0.0,setup_runes_spells,848
PrimaryKeyStone_P3_8439,0.0,setup_runes_spells,849
SummonerSpell1_P3_11,0.0,setup_runes_spells,850
SummonerSpell1_P3_1,0.0,setup_runes_spells,851
PrimaryKeyStone_P2_8351,0.0,setup_runes_spells,852
SummonerSpell2_P1_2202,0.0,setup_runes_spells,853
PrimaryKeyStone_P1_8465,0.0,setup_runes_spells,854
PrimaryKeyStone_P2_8360,0.0,setup_runes_spells,855
SummonerSpell1_P5_11,0.0,setup_runes_spells,856
PrimaryKeyStone_P3_8351,0.0,setup_runes_spells,857
PrimaryKeyStone_P6_8351,0.0,setup_runes_spells,858
BlueChamp_240,0.0,champion_composition,859
SummonerSpell2_P1_1,0.0,setup_runes_spells,860
PrimaryKeyStone_P4_8351,0.0,setup_runes_spells,861
PrimaryKeyStone_P4_8360,0.0,setup_runes_spells,862
SummonerSpell1_P7_1,0.0,setup_runes_spells,863
RedChamp_240,0.0,champion_composition,864
RedChamp_69,0.0,champion_composition,865
BlueChamp_72,0.0,champion_composition,866
SummonerSpell1_P10_1,0.0,setup_runes_spells,867
SummonerSpell2_P2_13,0.0,setup_runes_spells,868
SummonerSpell2_P2_21,0.0,setup_runes_spells,869
SummonerSpell2_P1_13,0.0,setup_runes_spells,870
SummonerSpell2_P1_11,0.0,setup_runes_spells,871
SummonerSpell2_P2_12,0.0,setup_runes_spells,872
SummonerSpell2_P2_1,0.0,setup_runes_spells,873
SummonerSpell2_P10_21,0.0,setup_runes_spells,874
SummonerSpell2_P10_13,0.0,setup_runes_spells,875
SummonerSpell2_P10_11,0.0,setup_runes_spells,876
SummonerSpell2_P10_12,0.0,setup_runes_spells,877
SummonerSpell2_P10_1,0.0,setup_runes_spells,878
SummonerSpell2_P4_11,0.0,setup_runes_spells,879
SummonerSpell2_P3_2202,0.0,setup_runes_spells,880
SummonerSpell2_P3_2201,0.0,setup_runes_spells,881
SummonerSpell2_P3_13,0.0,setup_runes_spells,882
PrimaryKeyStone_P9_8360,0.0,setup_runes_spells,883
PrimaryKeyStone_P9_8351,0.0,setup_runes_spells,884
PrimaryKeyStone_P6_8465,0.0,setup_runes_spells,885
PrimaryKeyStone_P6_8439,0.0,setup_runes_spells,886
SummonerSpell1_P5_1,0.0,setup_runes_spells,887
SummonerSpell1_P10_21,0.0,setup_runes_spells,888
SummonerSpell1_P10_13,0.0,setup_runes_spells,889
SummonerSpell1_P10_11,0.0,setup_runes_spells,890
